Date,DayNumber,Day,Month,ShortMonth,CalendarMonthNumber,CalendarMonthLabel,CalendarYear,CalendarYearLabel,FiscalMonthNumber,FiscalMonthLabel,FiscalYear,FiscalYearLabel,ISOWeekNumber
2011-01-01T00:00:00.000Z,1,1,January,Jan,1,CY2011-Jan,2011,CY2011,3,FY2011-Jan,2011,FY2011,52
2011-01-02T00:00:00.000Z,2,2,January,Jan,1,CY2011-Jan,2011,CY2011,3,FY2011-Jan,2011,FY2011,52
2011-01-03T00:00:00.000Z,3,3,January,Jan,1,CY2011-Jan,2011,CY2011,3,FY2011-Jan,2011,FY2011,1
2011-01-04T00:00:00.000Z,4,4,January,Jan,1,CY2011-Jan,2011,CY2011,3,FY2011-Jan,2011,FY2011,1
2011-01-05T00:00:00.000Z,5,5,January,Jan,1,CY2011-Jan,2011,CY2011,3,FY2011-Jan,2011,FY2011,1
2011-01-06T00:00:00.000Z,6,6,January,Jan,1,CY2011-Jan,2011,CY2011,3,FY2011-Jan,2011,FY2011,1
2011-01-07T00:00:00.000Z,7,7,January,Jan,1,CY2011-Jan,2011,CY2011,3,FY2011-Jan,2011,FY2011,1
2011-01-08T00:00:00.000Z,8,8,January,Jan,1,CY2011-Jan,2011,CY2011,3,FY2011-Jan,2011,FY2011,1
2011-01-09T00:00:00.000Z,9,9,January,Jan,1,CY2011-Jan,2011,CY2011,3,FY2011-Jan,2011,FY2011,1
2011-01-10T00:00:00.000Z,10,10,January,Jan,1,CY2011-Jan,2011,CY2011,3,FY2011-Jan,2011,FY2011,2
2011-02-01T00:00:00.000Z,1,1,February,Feb,2,CY2011-Feb,2011,CY2011,4,FY2011-Feb,2011,FY2011,5
2011-02-02T00:00:00.000Z,2,2,February,Feb,2,CY2011-Feb,2011,CY2011,4,FY2011-Feb,2011,FY2011,5
2011-02-03T00:00:00.000Z,3,3,February,Feb,2,CY2011-Feb,2011,CY2011,4,FY2011-Feb,2011,FY2011,5
2011-02-04T00:00:00.000Z,4,4,February,Feb,2,CY2011-Feb,2011,CY2011,4,FY2011-Feb,2011,FY2011,5
2011-02-05T00:00:00.000Z,5,5,February,Feb,2,CY2011-Feb,2011,CY2011,4,FY2011-Feb,2011,FY2011,5
2011-02-06T00:00:00.000Z,6,6,February,Feb,2,CY2011-Feb,2011,CY2011,4,FY2011-Feb,2011,FY2011,5
